circular_id,circular_number,circular_name,branch_name,year,circular_date,circular_url,english_url,sinhala_url,tamil_url,complete_trilingual
106,05/2004,Granting of Special Leave during the Ramalan (Ramazan) Season 2004,,2004,2004-09-27,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=106&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2004/E/05-2004(e).pdf,https://pubad.gov.lk/web/images/circulars/2004/S/05-2004(s).pdf,https://pubad.gov.lk/web/images/circulars/2004/T/05-2004(t).pdf,True
85,04/2004,"Closing of Abattoris, Liquor Shops and Taverns on World Peace Day - 21.9.2004",,2004,2004-09-17,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=85&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2004/E/04-2004(e).pdf,https://pubad.gov.lk/web/images/circulars/2004/S/04-2004(s).pdf,https://pubad.gov.lk/web/images/circulars/2004/T/04-2004(t).pdf,True
99,05/97(VII),The Insurance Scheme for Public Officers (Agrahara),,2004,2004-08-19,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=99&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2004/E/05-1997(VII)(e).pdf,https://pubad.gov.lk/web/images/circulars/2004/S/05-1997(VII)(s).pdf,https://pubad.gov.lk/web/images/circulars/2004/T/05-1997(VII)(t).pdf,True
72,03/2004,Maternity Leave Chapter XII of the Establishments Code,,2004,2004-08-18,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=72&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2004/E/03-2004(e).pdf,https://pubad.gov.lk/web/images/circulars/2004/S/03-2004(s).pdf,https://pubad.gov.lk/web/images/circulars/2004/T/03-2004(t).pdf,True
350,19/1998(I),Retaining the Higher Salary Scale when Reverting to Substantive Post,,2004,2004-08-17,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=350&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2004/E/19-1998(i)(e).pdf,https://pubad.gov.lk/web/images/circulars/2004/S/19-1998(i)(s).pdf,https://pubad.gov.lk/web/images/circulars/2004/T/19-1998(i)(t).pdf,True
501,29/1998(1),Payment of Incentive Allowance to Public Officers Proficient in more than one Language,,2004,2004-06-23,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=501&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2004/E/29-98(i)(e).pdf,https://pubad.gov.lk/web/images/circulars/2004/S/29-98(i)(s).pdf,https://pubad.gov.lk/web/images/circulars/2004/T/29-98(i)(t).pdf,True
49,02/2004,Political Victimization from December 2001 to April 2004,,2004,2004-06-15,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=49&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2004/E/02-2004(e).pdf,https://pubad.gov.lk/web/images/circulars/2004/S/02-2004(s).pdf,https://pubad.gov.lk/web/images/circulars/2004/T/02-2004(t).pdf,True
63,03/2004(L),Prevention of Dengue Epidemic,,2004,2004-06-04,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=63&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2004/E/03-2004(L)(e).pdf,https://pubad.gov.lk/web/images/circulars/2004/S/03-2004(L)(s).pdf,https://pubad.gov.lk/web/images/circulars/2004/T/03-2004(L)(t).pdf,True
23,01/2004,Personnel for the Conduting of the Paraliamentary Elections and North-Western Provincial Council Election 2004,,2004,2004-02-27,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=23&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2004/E/01-2004(e).pdf,https://pubad.gov.lk/web/images/circulars/2004/S/01-2004(s).pdf,https://pubad.gov.lk/web/images/circulars/2004/T/01-2004(t).pdf,True
131,06/2004(Pen),Rectifying Pension Anomalles,,2004,2004-02-25,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=131&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2004/E/pen-06-2004(e).pdf,https://pubad.gov.lk/web/images/circulars/2004/S/pen-06-2004(s).pdf,https://pubad.gov.lk/web/images/circulars/2004/T/pen-06-2004(t).pdf,True
24,01/2004(L),Granting of Extension of Service Beyond 55 Years of Age to Public Officers Recruited outside the Schemes of Recruitment,,2004,2004-02-23,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=24&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2004/E/01-2004(L)(e).pdf,https://pubad.gov.lk/web/images/circulars/2004/S/01-2004(L)(s).pdf,https://pubad.gov.lk/web/images/circulars/2004/T/01-2004(L)(t).pdf,True
246,13/2001(II),Widowers and orphans Pension act (amendment) No. 2 of 2001 Exercising option by female Public Officers,,2004,2004-02-10,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=246&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2004/E/13-2001(ii)(e).pdf,https://pubad.gov.lk/web/images/circulars/2004/S/13-2001(ii)(s).pdf,https://pubad.gov.lk/web/images/circulars/2004/T/13-2001(ii)(t),True
287,15/2003(I),Salary and Pension Revision of Public Officers 2004,,2004,2004-01-09,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=287&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2004/E/15-2003(i)(e).pdf,https://pubad.gov.lk/web/images/circulars/2004/S/15-2003(i)(s).pdf,https://pubad.gov.lk/web/images/circulars/2004/T/15-2003(i)(t).pdf,True
298,16/2003,Revision of Section 11:4 Chapter XXIV of the Establishments Code,,2003,2003-12-31,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=298&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/16-2003(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/16-2003(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/16-2003(t).pdf,True
286,15/2003,Salary and Pension Revision to Public Officers - 2004,,2003,2003-12-30,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=286&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/15-2003(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/15-2003(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/15-2003(t).pdf,True
268,14/2003,Special Advance to Public Officers - Year 2004,,2003,2003-12-18,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=268&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/14-2003(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/14-2003(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/14-2003(t).pdf,True
247,13/2003,Refraining from the use of Polythene Products in state Institutions.,,2003,2003-12-17,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=247&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/13-2003(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/13-2003(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/13-2003(t).pdf,True
532,30/96(I),Granting of Extension of Service Beyond 55 Years of Age to Public Officers Recruited outside the Schemes of Recruitment,,2003,2003-12-16,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=532&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/30-1996(i)(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/30-1996(i)(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/30-1996(i)(t).pdf,True
230,12/2003,Revision of Fees for Translations Interpretations and Typing,,2003,2003-12-11,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=230&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/12-2003(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/12-2003(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/12-2003(t).pdf,True
1197,21/2009,Increasing the cost of Living Allowance paid to Public Servants and Government Pensioners,,2009,2003-12-11,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1197&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2009/E/21-2009(e).pdf,https://pubad.gov.lk/web/images/circulars/2009/S/21-2009(s).pdf,https://pubad.gov.lk/web/images/circulars/2009/T/21-2009(t).pdf,True
639,349/1986,Officers belong to the Combined Services - Employment of both spouses in the same area,,1986,2003-11-20,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=639&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/1986/E/349-1986(e).pdf,https://pubad.gov.lk/web/images/circulars/1986/S/349-1986(s).pdf,https://pubad.gov.lk/web/images/circulars/1986/T/349-1986(t).pdf,True
79,04/2003(L),Agrahara Insurance Scheme for Public Officers,,2003,2003-11-18,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=79&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/04-2003(L)(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/04-2003(L)(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/04-2003(L)(t).pdf,True
1151,22/2008,Declaring a Week for War Heroes to mark the liberation of Pooneryn Area from Terrorists,,2008,2003-11-17,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1151&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2008/E/22-2008(e).pdf,https://pubad.gov.lk/web/images/circulars/2008/S/22-2008(s).pdf,https://pubad.gov.lk/web/images/circulars/2008/T/22-2008(t).pdf,True
402,22/99(III),Official Transport Facilities to Public Officers/Judical Officers and Officers in Public Corporations and Staturory Boar,,2003,2003-11-05,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=402&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/22-1999(iii)(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/22-1999(iii)(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/22-1999(iii)(t).pdf,True
638,347/1986,Payment to Officers of the Sri Lanka Accountants Service forwork done during Weekends and Public Holidays,,1986,2003-10-22,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=638&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/1986/E/347-1986(e).pdf,https://pubad.gov.lk/web/images/circulars/1986/S/347-1986(s).pdf,https://pubad.gov.lk/web/images/circulars/1986/T/347-1986(t).pdf,True
214,11/2003,"Taking over and handing over of Government Quarters managed by the MInistry of Public Administration, Management and Ref",,2003,2003-10-17,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=214&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/11-2003(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/11-2003(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/11-2003(t).pdf,True
191,10/2003,Granting of Special Leave during the Ramalan (Ramazan) Season 2003,,2003,2003-10-14,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=191&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/10-2003(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/10-2003(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/10-2003(t).pdf,True
71,03/2003(L),Payment of Compensation to Public Officers,,2003,2003-10-08,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=71&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/03-2003(L)(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/03-2003(L)(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/03-2003(L)(t).pdf,True
630,346/1986,Compensation for public officers who suffer injury whilst on duty,,1986,2003-10-08,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=630&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/1986/E/346-1986(e).pdf,https://pubad.gov.lk/web/images/circulars/1986/S/346-1986(s).pdf,https://pubad.gov.lk/web/images/circulars/1986/T/346-1986(t).pdf,True
637,345/1986,Leave to be spent out of the Island - Establishments Code-Chap. XII,,1986,2003-10-03,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=637&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/1986/E/345-1986(e).pdf,https://pubad.gov.lk/web/images/circulars/1986/S/345-1986(s).pdf,https://pubad.gov.lk/web/images/circulars/1986/T/345-1986(t).pdf,True
632,343/1986,"Payment of Compensation to dependants of Personnel of the Armed Forces, Police, Public Officers and Public Corpporation",,1986,2003-09-25,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=632&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/1986/E/343-1986(e).pdf,https://pubad.gov.lk/web/images/circulars/1986/S/343-1986(s).pdf,https://pubad.gov.lk/web/images/circulars/1986/T/343-1986(t).pdf,True
182,09/2003,"Sri Lanka Architects Service, Promotion to Class I on Supernumery Basis",,2003,2003-09-24,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=182&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/09-2003(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/09-2003(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/09-2003(t).pdf,True
1047,16/2005,"Allowances to Private,Co-ordinating,Media Secretaries&Public Relation Officers of Cabinet of Mins.&Dep.Minis.",,2005,2003-09-20,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1047&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2005/E/16-2005(e).pdf,https://pubad.gov.lk/web/images/circulars/2005/S/16-2005(s).pdf,https://pubad.gov.lk/web/images/circulars/2005/T/16-2005(t).pdf,True
617,342/1986,Attire of male Public Officers for Ceremonial Occasions,,1986,2003-09-11,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=617&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/1986/E/342-1986(e).pdf,https://pubad.gov.lk/web/images/circulars/1986/S/342-1986(s).pdf,https://pubad.gov.lk/web/images/circulars/1986/T/342-1986(t).pdf,True
685,37/1991(II),Implementatiion Date of the Relief Granted by P A Circulars 37/91 and 37/91 (1) to Public Officers,,2003,2003-09-09,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=685&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/37-1991(ii)(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/37-1991(ii)(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/37-1991(ii)(t).pdf,True
629,341/1986,Schemes of Recruitment/Efficiency Bars for Posts in the Sri Lanka Scientific Service,,1986,2003-09-02,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=629&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/1986/E/341-1986(e).pdf,https://pubad.gov.lk/web/images/circulars/1986/S/341-1986(s).pdf,https://pubad.gov.lk/web/images/circulars/1986/T/341-1986(t).pdf,True
615,338/1986,Workers representatives in adiministration posts of Assistant Secretaries to Ministries,,1986,2003-07-30,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=615&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/1986/E/338-1986(e).pdf,https://pubad.gov.lk/web/images/circulars/1986/S/338-1986(s).pdf,https://pubad.gov.lk/web/images/circulars/1986/T/338-1986(t).pdf,True
622,337/1986,The Attorney General s Advice or Opinion,,1986,2003-07-28,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=622&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/1986/E/337-1986(e).pdf,https://pubad.gov.lk/web/images/circulars/1986/S/337-1986(s).pdf,https://pubad.gov.lk/web/images/circulars/1986/T/337-1986(t).pdf,True
165,08/2003,"Special Leave to Public Officers who could not report for duty on Account of Recent Floods, Cyclones and Earth-Slips",,2003,2003-06-26,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=165&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/08-2003(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/08-2003(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/08-2003(t).pdf,True
613,331/1986,Form of Agreement to be signed by officers proceeding on full-pay study leave,,1986,2003-06-20,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=613&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/1986/E/331-1986(e).pdf,https://pubad.gov.lk/web/images/circulars/1986/S/331-1986(s).pdf,https://pubad.gov.lk/web/images/circulars/1986/T/331-1986(t).pdf,True
129,06/2003(I),"Payment of a special salary advance to Public Officers who suffered as a result of Floods, Cycloners and Land-slides whi",,2003,2003-06-18,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=129&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/06-2003(i)(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/06-2003(i)(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/06-2003(i)(t).pdf,True
151,07/2003,Granting Salary Increments to Officers who have reached maximum of their salary scales,,2003,2003-06-05,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=151&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/07-2003(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/07-2003(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/07-2003(t).pdf,True
128,06/2003,"- Payment of a special salary advance to Public Officers who suffered as a result of Floods, Cyclones and Land-slides wh",,2003,2003-05-22,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=128&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/06-2003(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/06-2003(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/06-2003(t).pdf,True
2067,05/2003,Payment of a special salary advance to Public Officers in respect of damages suffered by them owing to floods which occu,,2003,2003-05-20,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=2067&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/1695115895-05-2003-e.pdf,https://pubad.gov.lk/web/images/circulars/2003/S/1695115895-05-2003-s.pdf,https://pubad.gov.lk/web/images/circulars/2003/T/1695115895-05-2003-t.pdf,True
539,31/1989,Implementation of the Minute of the Middle Level Unified Technical Service,,1989,2003-05-09,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=539&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/1989/E/31-1989(e).pdf,https://pubad.gov.lk/web/images/circulars/1989/S/31-1989(s).pdf,https://pubad.gov.lk/web/images/circulars/1989/T/31-1989(t).pdf,True
1176,10/2009,Celebration of the Vesak Festival of Buddhist Era 2553,,2009,2003-04-23,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1176&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2009/E/10-2009(e).pdf,https://pubad.gov.lk/web/images/circulars/2009/S/10-2009(s).pdf,https://pubad.gov.lk/web/images/circulars/2009/T/10-2009(t).pdf,True
427,25/89,The Constitution and the Porvisions Regarding the use of Sinhala Tamil and English,,1989,2003-04-18,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=427&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/1989/E/25-1989(e).pdf,https://pubad.gov.lk/web/images/circulars/1989/S/25-1989(s).pdf,https://pubad.gov.lk/web/images/circulars/1989/T/25-1989(t).pdf,True
78,04/2003,Duty Hours of Drivers of Motor Vehicles,,2003,2003-04-03,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=78&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/04-2003(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/04-2003(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/04-2003(t).pdf,True
59,03/2003,Amendment to Section 13 of Chapter XXIV of the Establishments Code,,2003,2003-03-19,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=59&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/03-2003(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/03-2003(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/03-2003(t).pdf,True
1167,02/2009,Incorporation of National Vocational Qualifications (NVQ) for the schemes of Recruitment of the Public sector.,,2009,2003-02-06,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1167&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2009/E/02-2009(e).pdf,https://pubad.gov.lk/web/images/circulars/2009/S/02-2009(s).pdf,https://pubad.gov.lk/web/images/circulars/2009/T/02-2009(t).pdf,True
48,02/2003,Payment Allowance in respect of operating Photo-Copying Machines/Roneo Machines and Riso Graph Machines,,2003,2003-01-10,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=48&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/02-2003(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/02-2003(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/02-2003(t).pdf,True
21,01/2003,Re-employment of Retired Public Officers,,2003,2003-01-03,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=21&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2003/E/01-2003(e).pdf,https://pubad.gov.lk/web/images/circulars/2003/S/01-2003(s).pdf,https://pubad.gov.lk/web/images/circulars/2003/T/01-2003(t).pdf,True
1163,03/2009,National Day - 2009,,2009,2003-01-03,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1163&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2009/E/03-2009(e).pdf,https://pubad.gov.lk/web/images/circulars/2009/S/03-2009(s).pdf,https://pubad.gov.lk/web/images/circulars/2009/T/03-2009(t).pdf,True
541,332/1986,Grant of Duty Leave with pay to members of the Home Guard Service,,1986,2003-01-01,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=541&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/1986/E/332-1986(e).pdf,https://pubad.gov.lk/web/images/circulars/1986/S/332-1986(s).pdf,https://pubad.gov.lk/web/images/circulars/1986/T/332-1986(t).pdf,True
562,31/2001(1),List of names of Disciplinary Inquiry officers under Sub-Section 19:5 Chapter XLVIII Part II of the Establishments Code,,2002,2002-12-13,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=562&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2002/E/31-2001(i)(e).pdf,https://pubad.gov.lk/web/images/circulars/2002/S/31-2001(i)(s).pdf,https://pubad.gov.lk/web/images/circulars/2002/T/31-2001(i)(t).pdf,True
220,12/2002,Amendment to Chapter XXIV of the Establishments Code,,2002,2002-12-12,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=220&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2002/E/12-2002(e).pdf,https://pubad.gov.lk/web/images/circulars/2002/S/12-2002(s).pdf,https://pubad.gov.lk/web/images/circulars/2002/T/12-2002(t).pdf,True
211,11/2002,Special Advance to Public Officers - Year 2003,,2002,2002-12-10,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=211&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2002/E/11-2002(e).pdf,https://pubad.gov.lk/web/images/circulars/2002/S/11-2002(s).pdf,https://pubad.gov.lk/web/images/circulars/2002/T/11-2002(t).pdf,True
197,10/2002,Public officers elected to Local Authorities- Amendment to the Sub-Section 3:7 of Chapter XXXII of the Establishment Cod,,2002,2002-11-30,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=197&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2002/E/10-2002(e).pdf,https://pubad.gov.lk/web/images/circulars/2002/S/10-2002(s).pdf,https://pubad.gov.lk/web/images/circulars/2002/T/10-2002(t).pdf,True
179,09/2002,Establishment of the Combined Librarians Service,,2002,2002-11-29,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=179&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2002/E/09-2002(e).pdf,https://pubad.gov.lk/web/images/circulars/2002/S/09-2002(s).pdf,https://pubad.gov.lk/web/images/circulars/2002/T/09-2002(t).pdf,True
245,13/2001(I),Widowers and Orphans Pension Act No. 2 of 2001 Exercising option by Female Officers in the Public Service,,2002,2002-11-23,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=245&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2002/E/13-2001(i)(e).pdf,https://pubad.gov.lk/web/images/circulars/2002/S/13-2001(i)(s).pdf,https://pubad.gov.lk/web/images/circulars/2002/T/13-2001(i)(t).pdf,True
109,05/2002,Revision of Section 5 of Chapter V of the Establishments Code Extension of Service beyond the age of 55 years,,2002,2002-10-14,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=109&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2002/E/05-2002(e).pdf,https://pubad.gov.lk/web/images/circulars/2002/S/05-2002(s).pdf,https://pubad.gov.lk/web/images/circulars/2002/T/05-2002(t).pdf,True
126,06/2002,Granting of Special Leave during the Ramalan (Ramazan) Season 2002,,2002,2002-10-14,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=126&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2002/E/06-2002(e).pdf,https://pubad.gov.lk/web/images/circulars/2002/S/06-2002(s).pdf,https://pubad.gov.lk/web/images/circulars/2002/T/06-2002(t).pdf,True
164,08/2002,Local government Elections 2002 - granting relief to Public Officers who have submitted nominations as candidates for el,,2002,2002-10-09,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=164&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2002/E/08-2002(e).pdf,https://pubad.gov.lk/web/images/circulars/2002/S/08-2002(s).pdf,https://pubad.gov.lk/web/images/circulars/2002/T/08-2002(t).pdf,True
145,07/2002,New Scheme for awarding of pensions and payment of Commuted Gratuity,,2002,2002-10-01,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=145&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2002/E/07-2002(e).pdf,https://pubad.gov.lk/web/images/circulars/2002/S/07-2002(s).pdf,https://pubad.gov.lk/web/images/circulars/2002/T/07-2002(t).pdf,True
70,03/2002,Renewal fees for driving licenses for heavy vehicles- Renewal fees for driving licenses,,2002,2002-09-03,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=70&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2002/E/03-2002(e).pdf,https://pubad.gov.lk/web/images/circulars/2002/S/03-2002(s).pdf,https://pubad.gov.lk/web/images/circulars/2002/T/03-2002(t).pdf,True
47,02/2002,Census of Public and Semi-Government Sector Employment - 2002,,2002,2002-06-12,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=47&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2002/E/02-2002(e).pdf,https://pubad.gov.lk/web/images/circulars/2002/S/02-2002(s).pdf,https://pubad.gov.lk/web/images/circulars/2002/T/02-2002(t).pdf,True
84,04/2002,Computer Training Centre Cum Cyber Cafe,,2002,2002-05-23,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=84&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2002/E/04-2002(e).pdf,https://pubad.gov.lk/web/images/circulars/2002/S/04-2002(s).pdf,https://pubad.gov.lk/web/images/circulars/2002/T/04-2002(t).pdf,True
